jcr_year,schema,category,edition,journal_name,jcr_abbrev,publisher,issn_print,issn_e,total_citations,jif,quartile,jci,oa_citable_pct
2024,WOS,MANAGEMENT,SSCI,Strategic Organization,STRATEG ORGAN,SAGE PUBLICATIONS LTD,1476-1270,1741-315X,3256,3.8,Q2,1,27.93
2024,WOS,MANAGEMENT,SSCI,Sport Management Review,SPORT MANAG REV,TAYLOR & FRANCIS LTD,1441-3523,1839-2083,3238,3.8,Q2,0.89,16.33
2024,WOS,MANAGEMENT,SSCI,Knowledge Management Research & Practice,KNOWL MAN RES PRACT,TAYLOR & FRANCIS LTD,1477-8238,1477-8246,2043,3.8,Q2,0.88,7.69
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF MANAGEMENT INQUIRY,J MANAGE INQUIRY,SAGE PUBLICATIONS INC,1056-4926,1552-6542,2262,3.8,Q2,0.87,44.93
2024,WOS,MANAGEMENT,ESCI,Journal of Management Science and Engineering,J MANAGE SCI ENG,KEAI PUBLISHING LTD,2096-2320,2589-5532,680,3.7,Q2,1.25,96.97
2024,WOS,MANAGEMENT,ESCI,European Journal of Management and Business Economics,EUR J MANAG BUS ECON,EMERALD GROUP PUBLISHING LTD,2444-8451,2444-8494,861,3.7,Q2,1.16,100
2024,WOS,MANAGEMENT,SSCI,European Sport Management Quarterly,EUR SPORT MANAG Q,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1618-4742,1746-031X,2432,3.7,Q2,0.79,21.17
2024,WOS,MANAGEMENT,SSCI,International Journal of Lean Six Sigma,INT J LEAN SIX SIG,EMERALD GROUP PUBLISHING LTD,2040-4166,2040-4174,1813,3.7,Q2,0.72,8.74
2024,WOS,MANAGEMENT,SSCI,LEADERSHIP & ORGANIZATION DEVELOPMENT JOURNAL,LEADERSHIP ORG DEV J,EMERALD GROUP PUBLISHING LTD,0143-7739,1472-5347,4276,3.6,Q2,0.96,6.47
2024,WOS,MANAGEMENT,ESCI,Logistics-Basel,LOGISTICS-BASEL,MDPI,,2305-6290,1487,3.6,Q2,0.75,100
2024,WOS,MANAGEMENT,SSCI,Research in Organizational Behavior,RES ORGAN BEHAV,ELSEVIER SCIENCE INC,0191-3085,0191-3085,4720,3.6,Q2,0.66,32
2024,WOS,MANAGEMENT,ESCI,Journal of Management Control,J MANAG CONTROL,SPRINGER,2191-4761,2191-477X,579,3.6,Q2,0.65,72.34
2024,WOS,MANAGEMENT,SSCI,Information Systems and E-Business Management,INF SYST E-BUS MANAG,SPRINGER HEIDELBERG,1617-9846,1617-9854,1205,3.6,Q2,0.6,58.7
2024,WOS,MANAGEMENT,SSCI,INTERNATIONAL JOURNAL OF MANPOWER,INT J MANPOWER,EMERALD GROUP PUBLISHING LTD,0143-7720,1758-6577,3881,3.5,Q2,1.33,7.87
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,J OCCUP ORGAN PSYCH,WILEY,0963-1798,2044-8325,6273,3.5,Q2,1.19,44.85
2024,WOS,MANAGEMENT,SSCI,Eurasian Business Review,EURASIAN BUS REV,SPRINGER HEIDELBERG,1309-4297,2147-4281,856,3.5,Q2,1.03,42.53
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF SPORT MANAGEMENT,J SPORT MANAGE,HUMAN KINETICS PUBL INC,0888-4773,1543-270X,3012,3.5,Q2,1.03,4.1
2024,WOS,MANAGEMENT,SSCI,GROUP & ORGANIZATION MANAGEMENT,GROUP ORGAN MANAGE,SAGE PUBLICATIONS INC,1059-6011,1552-3993,4010,3.5,Q2,1.01,19.32
2024,WOS,MANAGEMENT,SSCI,German Journal of Human Resource Management-Zeitschrift fur Personalforschung,GER J HUM RESOUR MAN,SAGE PUBLICATIONS INC,2397-0022,2397-0030,478,3.5,Q2,0.88,42.31
2024,WOS,MANAGEMENT,ESCI,International Journal of Productivity and Performance Management,INT J PRODUCT PERFOR,EMERALD GROUP PUBLISHING LTD,1741-0401,1758-6658,4440,3.5,Q2,0.78,4.25
2024,WOS,MANAGEMENT,ESCI,Journal of Science and Technology Policy Management,J SCI TECHNOL POLICY,EMERALD GROUP PUBLISHING LTD,2053-4620,1758-5538,1454,3.5,Q2,0.73,1.68
2024,WOS,MANAGEMENT,ESCI,Management Research Review,MANAG RES REV,EMERALD GROUP PUBLISHING LTD,2040-8269,2040-8277,3286,3.5,Q2,0.71,7.26
2024,WOS,MANAGEMENT,ESCI,Journal of Trust Research,J TRUST RES,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2151-5581,2151-559X,404,3.5,Q2,0.7,35.48
2024,WOS,MANAGEMENT,ESCI,Strategy Science,STRATEG SCI,INFORMS,2333-2050,2333-2077,903,3.4,Q2,1.1,1.27
2024,WOS,MANAGEMENT,SSCI,European Journal of Work and Organizational Psychology,EUR J WORK ORGAN PSY,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1359-432X,1464-0643,5728,3.4,Q2,1.08,29.27
2024,WOS,MANAGEMENT,SSCI,Journal of Organizational and End User Computing,J ORGAN END USER COM,IGI GLOBAL,1546-2234,1546-5012,1217,3.4,Q2,1.06,99.18
2024,WOS,MANAGEMENT,ESCI,Innovation & Management Review,INNOV MANAG REV,EMERALD GROUP PUBLISHING LTD,2515-8961,2515-8961,444,3.4,Q2,0.83,98.61
2024,WOS,MANAGEMENT,ESCI,Journal of Family Business Management,J FAM BUS MANAG,EMERALD GROUP PUBLISHING LTD,2043-6238,2043-6246,1358,3.4,Q2,0.81,12.87
2024,WOS,MANAGEMENT,SSCI,BRQ-Business Research Quarterly,BRQ-BUS RES Q,SAGE PUBLICATIONS INC,2340-9444,2340-9444,1199,3.4,Q2,0.68,91.94
2024,WOS,MANAGEMENT,ESCI,International Journal of Construction Management,INT J CONSTR MANAG,TAYLOR & FRANCIS LTD,1562-3599,2331-2327,4127,3.4,Q2,0.66,7.66
2024,WOS,MANAGEMENT,ESCI,School Leadership & Management,SCH LEADERSH MANAG,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1363-2434,1364-2626,1661,3.3,Q2,0.97,27.5
2024,WOS,MANAGEMENT,ESCI,Journal of Organizational Effectiveness-People and Performance,J ORGAN EFF-PEOPLE P,EMERALD GROUP PUBLISHING LTD,2051-6614,2051-6622,1030,3.3,Q2,0.8,6.88
2024,WOS,MANAGEMENT,ESCI,Journal of Industrial Integration and Management-Innovation and Entrepreneurship,J IND INTEGR MANAG,WORLD SCIENTIFIC PUBL CO PTE LTD,2424-8622,2424-8630,598,3.3,Q2,0.77,0
2024,WOS,MANAGEMENT,ESCI,International Journal of Energy Sector Management,INT J ENERGY SECT MA,EMERALD GROUP PUBLISHING LTD,1750-6220,1750-6239,1442,3.3,Q2,0.72,1.19
2024,WOS,MANAGEMENT,SSCI,Journal of Fashion Marketing and Management,J FASH MARK MANAG,EMERALD GROUP PUBLISHING LTD,1361-2026,1758-7433,2554,3.3,Q2,0.71,2.72
2024,WOS,MANAGEMENT,SSCI,EMPLOYEE RELATIONS,EMPL RELAT,EMERALD GROUP PUBLISHING LTD,0142-5455,1758-7069,3161,3.2,Q2,1.05,10.13
2024,WOS,MANAGEMENT,ESCI,Administrative Sciences,ADM SCI,MDPI,,2076-3387,3100,3.1,Q2,0.83,100
2024,WOS,MANAGEMENT,SSCI,ORGANIZATION,ORGANIZATION,SAGE PUBLICATIONS LTD,1350-5084,1461-7323,4722,3.1,Q2,0.72,42.77
2024,WOS,MANAGEMENT,ESCI,Triple Helix,TRIPLE HELIX-NETH,BRILL,2590-0366,2197-1927,282,3.1,Q2,0.69,90.91
2024,WOS,MANAGEMENT,SSCI,Qualitative Research in Accounting and Management,QUAL RES ACCOUNT MAN,EMERALD GROUP PUBLISHING LTD,1176-6093,1758-7654,863,3.1,Q2,0.68,16.47
2024,WOS,MANAGEMENT,ESCI,JOURNAL OF MANAGEMENT DEVELOPMENT,J MANAG DEV,EMERALD GROUP PUBLISHING LTD,0262-1711,1758-7492,2717,3.1,Q2,0.65,4.39
2024,WOS,MANAGEMENT,ESCI,Vision-The Journal of Business Perspective,VISION-INDIA,SAGE PUBLICATIONS INDIA PVT LTD,0972-2629,2249-5304,1038,3.1,Q2,0.59,4.73
2024,WOS,MANAGEMENT,SSCI,International Journal of Managing Projects in Business,INT J MANAG PROJ BUS,EMERALD GROUP PUBLISHING LTD,1753-8378,1753-8386,1898,3.1,Q2,0.57,16.15
2024,WOS,MANAGEMENT,SSCI,GENDER WORK AND ORGANIZATION,GENDER WORK ORGAN,WILEY,0968-6673,1468-0432,5544,3,Q2,1.39,62.26
2024,WOS,MANAGEMENT,SSCI,Cornell Hospitality Quarterly,CORNELL HOSP Q,SAGE PUBLICATIONS INC,1938-9655,1938-9663,1974,3,Q2,0.93,14.44
2024,WOS,MANAGEMENT,ESCI,Journal of Strategy and Management,J STRATEGY MANAG,EMERALD GROUP PUBLISHING LTD,1755-425X,1755-425X,1224,3,Q2,0.79,7.81
2024,WOS,MANAGEMENT,SSCI,International Journal of Emerging Markets,INT J EMERG MARK,EMERALD GROUP PUBLISHING LTD,1746-8809,1746-8817,3851,3,Q2,0.76,4.01
2024,WOS,MANAGEMENT,SSCI,Journal of Marketing Management,J MARKET MANAG-UK,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0267-257X,1472-1376,5487,3,Q2,0.69,21.74
2024,WOS,MANAGEMENT,ESCI,International Journal of Quality & Reliability Management,INT J QUAL RELIAB MA,EMERALD GROUP PUBLISHING LTD,0265-671X,1758-6682,3679,3,Q2,0.66,3.79
2024,WOS,MANAGEMENT,SSCI,Management and Organization Review,MANAGE ORGAN REV,CAMBRIDGE UNIV PRESS,1740-8776,1740-8784,2153,3,Q2,0.65,26.85
2024,WOS,MANAGEMENT,SSCI,MANAGEMENT LEARNING,MANAGE LEARN,SAGE PUBLICATIONS LTD,1350-5076,1461-7307,2219,3,Q2,0.61,51.28
2024,WOS,MANAGEMENT,SSCI,Cross Cultural & Strategic Management,CROSS CULT STRATEG M,EMERALD GROUP PUBLISHING LTD,2059-5794,2059-5794,779,3,Q2,0.54,4.04
2024,WOS,MANAGEMENT,SSCI,RESEARCH-TECHNOLOGY MANAGEMENT,RES TECHNOL MANAGE,TAYLOR & FRANCIS INC,0895-6308,1930-0166,1731,3,Q2,0.31,23.23
2024,WOS,MANAGEMENT,ESCI,VINE Journal of Information and Knowledge Management Systems,VINE J INF KNOWL MAN,EMERALD GROUP PUBLISHING LTD,2059-5891,2059-5905,1293,2.9,Q2,0.83,4
2024,WOS,MANAGEMENT,ESCI,Quality Management Journal,QUAL MANAG J,TAYLOR & FRANCIS LTD,1068-6967,2575-6222,426,2.9,Q2,0.79,8
2024,WOS,MANAGEMENT,SSCI,MIS Quarterly Executive,MIS Q EXEC,"INDIANA UNIV, OPER & DECISION TECHNOL DEPT",1540-1960,1540-1979,1552,2.9,Q2,0.76,0
2024,WOS,MANAGEMENT,SSCI,Information Technology & Management,INFORM TECHNOL MANAG,SPRINGER,1385-951X,1573-7667,888,2.9,Q2,0.66,12.09
2024,WOS,MANAGEMENT,ESCI,International Journal of Organizational Analysis,INT J ORGAN ANAL,EMERALD GROUP PUBLISHING LTD,1934-8835,1758-8561,2978,2.9,Q2,0.64,5.2
2024,WOS,MANAGEMENT,SSCI,International Transactions in Operational Research,INT T OPER RES,WILEY,0969-6016,1475-3995,3683,2.9,Q2,0.64,16.43
2024,WOS,MANAGEMENT,ESCI,Central European Management Journal,CENT EUR MANAG J,EMERALD GROUP PUBLISHING LTD,2658-0845,2658-2430,290,2.9,Q2,0.53,99.07
2024,WOS,MANAGEMENT,ESCI,IJISPM-International Journal of Information Systems and Project Management,IJISPM-INT J INF SYS,SCIKA,2182-7796,2182-7788,429,2.9,Q2,0.53,100
2024,WOS,MANAGEMENT,SSCI,Journal of Management & Organization,J MANAGE ORGAN,CAMBRIDGE UNIV PRESS,1833-3672,1839-3527,3000,2.8,Q2,0.8,28.77
2024,WOS,MANAGEMENT,SSCI,European Management Review,EUR MANAG REV,"WILEY PERIODICALS, INC",1740-4754,1740-4762,1908,2.8,Q2,0.72,48.68
2024,WOS,MANAGEMENT,ESCI,Journal of Humanitarian Logistics and Supply Chain Management,J HUMANIT LOGIST SUP,EMERALD GROUP PUBLISHING LTD,2042-6747,2042-6755,770,2.8,Q2,0.72,76.25
2024,WOS,MANAGEMENT,SSCI,Managerial Auditing Journal,MANAG AUDIT J,EMERALD GROUP PUBLISHING LTD,0268-6902,1758-7735,2543,2.8,Q2,0.71,1.63
2024,WOS,MANAGEMENT,SSCI,TECHNOLOGY ANALYSIS & STRATEGIC MANAGEMENT,TECHNOL ANAL STRATEG,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0953-7325,1465-3990,5546,2.8,Q2,0.63,4.92
2024,WOS,MANAGEMENT,ESCI,FIIB Business Review,FIIB BUS REV,SAGE PUBLICATIONS INDIA PVT LTD,2319-7145,2455-2658,911,2.8,Q2,0.61,2.5
2024,WOS,MANAGEMENT,ESCI,European Journal of Training and Development,EUR J TRAIN DEV,EMERALD GROUP PUBLISHING LTD,2046-9012,2046-9020,1470,2.8,Q2,0.55,8.9
2024,WOS,MANAGEMENT,SSCI,Asian Business & Management,ASIAN BUS MANAG,PALGRAVE MACMILLAN LTD,1472-4782,1476-9328,908,2.8,Q2,0.5,13.83
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF FORECASTING,J FORECASTING,WILEY,0277-6693,1099-131X,3044,2.7,Q3,0.81,19.69
2024,WOS,MANAGEMENT,SSCI,Journal of Managerial Psychology,J MANAGE PSYCHOL,EMERALD GROUP PUBLISHING LTD,0268-3946,1758-7778,4862,2.7,Q3,0.79,5.81
2024,WOS,MANAGEMENT,SSCI,MANAGERIAL AND DECISION ECONOMICS,MANAG DECIS ECON,JOHN WILEY & SONS LTD,0143-6570,1099-1468,4177,2.7,Q3,0.75,8.02
2024,WOS,MANAGEMENT,ESCI,Journal of Work-Applied Management,J WORK-APPL MANAGE,EMERALD GROUP PUBLISHING LTD,2205-2062,2205-149X,389,2.7,Q3,0.73,98.78
2024,WOS,MANAGEMENT,ESCI,Journal of Global Operations and Strategic Sourcing,J GLOB OPER STRATEG,EMERALD GROUP PUBLISHING LTD,2398-5364,2398-5364,647,2.7,Q3,0.71,2.17
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF ORGANIZATIONAL CHANGE MANAGEMENT,J ORGAN CHANGE MANAG,EMERALD GROUP PUBLISHING LTD,0953-4814,1758-7816,3137,2.7,Q3,0.71,9.5
2024,WOS,MANAGEMENT,ESCI,Learning Organization,LEARN ORGAN,EMERALD GROUP PUBLISHING LTD,0969-6474,1758-7905,1405,2.7,Q3,0.63,17.79
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,J OPER RES SOC,TAYLOR & FRANCIS LTD,0160-5682,1476-9360,9198,2.7,Q3,0.57,10.02
2024,WOS,MANAGEMENT,ESCI,Journal of Facilities Management,J FACIL MANAG,EMERALD GROUP PUBLISHING LTD,1472-5967,1741-0983,1057,2.7,Q3,0.55,7.2
2024,WOS,MANAGEMENT,SSCI,Journal of Competitiveness,J COMPETITIVENESS,"UNIV TOMASE BATI & ZLINE, FAK MANAGEMENTU EKONOMIKY",1804-171X,1804-1728,1055,2.6,Q3,1.05,78.03
2024,WOS,MANAGEMENT,SSCI,Gender in Management,GEND MANAG,EMERALD GROUP PUBLISHING LTD,1754-2413,1754-2421,2244,2.6,Q3,0.86,9.66
2024,WOS,MANAGEMENT,ESCI,Journal of Advances in Management Research,J ADV MANAG RES,EMERALD GROUP PUBLISHING LTD,0972-7981,2049-3207,977,2.6,Q3,0.65,1.69
2024,WOS,MANAGEMENT,SSCI,OPERATIONS RESEARCH,OPER RES,INFORMS,0030-364X,,15475,2.6,Q3,0.54,1.61
2024,WOS,MANAGEMENT,SSCI,Engineering Management Journal,ENG MANAG J,TAYLOR & FRANCIS LTD,1042-9247,2377-0643,882,2.6,Q3,0.39,2.2
2024,WOS,MANAGEMENT,ESCI,Nankai Business Review International,NANKAI BUS REV NT,EMERALD GROUP PUBLISHING LTD,2040-8749,2040-8757,741,2.6,Q3,0.35,0
2024,WOS,MANAGEMENT,SSCI,GROUP DECISION AND NEGOTIATION,GROUP DECIS NEGOT,SPRINGER,0926-2644,1572-9907,1420,2.5,Q3,1.12,24.24
2024,WOS,MANAGEMENT,ESCI,International Journal of Public Sector Management,INT J PUBLIC SECT MA,EMERALD GROUP PUBLISHING LTD,0951-3558,1758-6666,1775,2.5,Q3,0.77,20
2024,WOS,MANAGEMENT,SSCI,ORGANIZATIONAL DYNAMICS,ORGAN DYN,ELSEVIER SCIENCE INC,0090-2616,1873-3530,3022,2.5,Q3,0.77,30.3
2024,WOS,MANAGEMENT,SSCI,SYSTEM DYNAMICS REVIEW,SYST DYNAM REV,WILEY,0883-7066,1099-1727,1625,2.5,Q3,0.73,53.62
2024,WOS,MANAGEMENT,SSCI,Baltic Journal of Management,BALT J MANAG,EMERALD GROUP PUBLISHING LTD,1746-5265,1746-5273,1128,2.5,Q3,0.65,15.32
2024,WOS,MANAGEMENT,SSCI,DECISION SCIENCES,DECISION SCI,WILEY,0011-7315,1540-5915,4702,2.5,Q3,0.59,25.37
2024,WOS,MANAGEMENT,SSCI,Scandinavian Journal of Management,SCAND J MANAG,ELSEVIER SCI LTD,0956-5221,1873-3387,1739,2.5,Q3,0.57,45.98
2024,WOS,MANAGEMENT,ESCI,Journal of Co-operative Organization and Management,J CO-OP ORGAN MANAG,ELSEVIER,2213-297X,2213-2988,357,2.5,Q3,0.55,39.62
2024,WOS,MANAGEMENT,SSCI,Management Communication Quarterly,MANAGE COMMUN Q,SAGE PUBLICATIONS INC,0893-3189,1552-6798,1848,2.4,Q3,0.82,15.15
2024,WOS,MANAGEMENT,SSCI,INTERNATIONAL JOURNAL OF SELECTION AND ASSESSMENT,INT J SELECT ASSESS,WILEY,0965-075X,1468-2389,1925,2.4,Q3,0.73,44.54
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF APPLIED BEHAVIORAL SCIENCE,J APPL BEHAV SCI,SAGE PUBLICATIONS INC,0021-8863,1552-6879,2534,2.4,Q3,0.72,36.26
2024,WOS,MANAGEMENT,ESCI,International Journal of Disclosure and Governance,INT J DISCL GOV,PALGRAVE MACMILLAN LTD,1741-3591,1746-6539,769,2.4,Q3,0.61,14.79
2024,WOS,MANAGEMENT,ESCI,Journal of Chinese Human Resources Management,J CHIN HUM RESOUR MA,WORLD SCI PUBL HOUSE,2040-8005,2040-8013,255,2.4,Q3,0.58,13.33
2024,WOS,MANAGEMENT,ESCI,Maritime Business Review,MARIT BUS REV,EMERALD GROUP PUBLISHING LTD,2397-3757,2397-3765,364,2.4,Q3,0.58,100
2024,WOS,MANAGEMENT,ESCI,International Journal of Cross Cultural Management,INT J CROSS CULT MAN,SAGE PUBLICATIONS INC,1470-5958,1741-2838,1019,2.4,Q3,0.56,24.69
2024,WOS,MANAGEMENT,ESCI,International Journal of Educational Management,INT J EDUC MANAG,EMERALD GROUP PUBLISHING LTD,0951-354X,1758-6518,2622,2.4,Q3,0.56,5.78
2024,WOS,MANAGEMENT,ESCI,Journal of Multi-Criteria Decision Analysis,J MULTI-CRITERIA DEC,WILEY,1057-9214,1099-1360,646,2.4,Q3,0.45,20
2024,WOS,MANAGEMENT,ESCI,Tec Empresarial,TEC EMPRESARIAL,INST TECNOLOGICO COSTA RICA,1659-2395,1659-2395,124,2.4,Q3,0.4,91.67
2024,WOS,MANAGEMENT,SSCI,Work Aging and Retirement,WORK AGING RETIRE,OXFORD UNIV PRESS,2054-4642,2054-4650,972,2.3,Q3,0.79,26.53
2024,WOS,MANAGEMENT,SSCI,Science and Public Policy,SCI PUBL POLICY,OXFORD UNIV PRESS,0302-3427,1471-5430,3140,2.3,Q3,0.74,39.26
2024,WOS,MANAGEMENT,SSCI,Chinese Management Studies,CHIN MANAG STUD,EMERALD GROUP PUBLISHING LTD,1750-614X,1750-6158,1483,2.3,Q3,0.48,0.9
2024,WOS,MANAGEMENT,ESCI,Journal of Innovation Economics & Management,J INNOV ECON MANAG,DE BOECK UNIV,,2032-5355,434,2.3,Q3,0.48,2.35
2024,WOS,MANAGEMENT,ESCI,Journal of Professions and Organization,J PROF ORGAN,OXFORD UNIV PRESS,2051-8803,2051-8811,566,2.2,Q3,0.85,40.91
2024,WOS,MANAGEMENT,ESCI,Equality Diversity and Inclusion,EQUAL DIVERS INCL,EMERALD GROUP PUBLISHING LTD,2040-7149,2040-7157,1842,2.2,Q3,0.76,8.37
2024,WOS,MANAGEMENT,SSCI,International Journal of Islamic and Middle Eastern Finance and Management,INT J ISLAMIC MIDDLE,EMERALD GROUP PUBLISHING LTD,1753-8394,1753-8408,1507,2.2,Q3,0.67,2.38
2024,WOS,MANAGEMENT,SSCI,Computational Economics,COMPUT ECON,SPRINGER,0927-7099,1572-9974,2293,2.2,Q3,0.64,20.34
2024,WOS,MANAGEMENT,SSCI,Journal of Contingencies and Crisis Management,J CONTING CRISIS MAN,WILEY,0966-0879,1468-5973,1994,2.2,Q3,0.57,36.93
2024,WOS,MANAGEMENT,SSCI,Leadership,LEADERSHIP-LONDON,SAGE PUBLICATIONS INC,1742-7150,1742-7169,1399,2.2,Q3,0.5,44.3
2024,WOS,MANAGEMENT,ESCI,Journal of Modelling in Management,J MODEL MANAG,EMERALD GROUP PUBLISHING LTD,1746-5664,1746-5672,1321,2.2,Q3,0.48,0
2024,WOS,MANAGEMENT,ESCI,Team Performance Management,TEAM PERFORM MANAG,EMERALD GROUP PUBLISHING LTD,1352-7592,1758-6860,679,2.2,Q3,0.47,5.45
2024,WOS,MANAGEMENT,ESCI,RAUSP Management Journal,RAUSP MANAG J,EMERALD GROUP PUBLISHING LTD,2531-0488,2531-0488,514,2.2,Q3,0.36,96.88
2024,WOS,MANAGEMENT,ESCI,JOURNAL OF CHANGE MANAGEMENT,J CHANG MANAG,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1469-7017,1479-1811,1062,2.1,Q3,0.69,43.75
2024,WOS,MANAGEMENT,SSCI,Action Research,ACTION RES-LONDON,SAGE PUBLICATIONS LTD,1476-7503,1741-2617,982,2.1,Q3,0.63,34.69
2024,WOS,MANAGEMENT,ESCI,INDUSTRIAL AND COMMERCIAL TRAINING,IND COMMER TRAIN,EMERALD GROUP PUBLISHING LTD,0019-7858,1758-5767,842,2.1,Q3,0.63,0
2024,WOS,MANAGEMENT,ESCI,EURO Journal on Decision Processes,EURO J DECIS PROCESS,ELSEVIER,2193-9438,2193-9446,199,2.1,Q3,0.62,100
2024,WOS,MANAGEMENT,ESCI,Cuadernos de Gestion,CUAD GEST,"UNIV PAIS VASCO, INST ECONOMIA APLICADA EMPRESA",1131-6837,1988-2157,222,2.1,Q3,0.45,100
2024,WOS,MANAGEMENT,SSCI,AUSTRALIAN JOURNAL OF MANAGEMENT,AUST J MANAGE,SAGE PUBLICATIONS LTD,0312-8962,1327-2020,1686,2.1,Q3,0.42,25.83
2024,WOS,MANAGEMENT,ESCI,REGE-Revista de Gestao,REGE-REV GEST,EMERALD GROUP PUBLISHING LTD,1809-2276,2177-8736,431,2.1,Q3,0.4,97.01
2024,WOS,MANAGEMENT,ESCI,International Journal of Knowledge Management,INT J KNOWL MANAG,IGI GLOBAL,1548-0666,1548-0658,274,2.1,Q3,0.38,100
2024,WOS,MANAGEMENT,ESCI,INTERNATIONAL STUDIES OF MANAGEMENT & ORGANIZATION,INT STUD MANAG ORG,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0020-8825,1558-0911,803,2.1,Q3,0.36,15.87
2024,WOS,MANAGEMENT,SSCI,Amfiteatru Economic,AMFITEATRU ECON,EDITURA ASE,1582-9146,2247-9104,966,2,Q3,0.54,91.4
2024,WOS,MANAGEMENT,SSCI,Disaster Prevention and Management,DISASTER PREV MANAG,EMERALD GROUP PUBLISHING LTD,0965-3562,1758-6100,1682,2,Q3,0.48,13.82
2024,WOS,MANAGEMENT,ESCI,Journal of Global Mobility-The Home of Expatriate Management Research,J GLOB MOBIL,EMERALD GROUP PUBLISHING LTD,2049-8799,2049-8802,525,2,Q3,0.47,15.79
2024,WOS,MANAGEMENT,ESCI,Evidence-based HRM-A Global Forum for Empirical Scholarship,EVID-BASED HRM,EMERALD GROUP PUBLISHING LTD,2049-3983,2049-3991,495,2,Q3,0.46,1.2
2024,WOS,MANAGEMENT,ESCI,Journal of Global Sport Management,J GLOB SPORT MANAGE,TAYLOR & FRANCIS LTD,2470-4067,2470-4075,438,1.9,Q3,0.82,7.19
2024,WOS,MANAGEMENT,SSCI,Nonprofit Management & Leadership,NONPROFIT MANAG LEAD,"WILEY PERIODICALS, INC",1048-6682,1542-7854,1506,1.9,Q3,0.73,25.42
2024,WOS,MANAGEMENT,SSCI,SMALL GROUP RESEARCH,SMALL GR RES,SAGE PUBLICATIONS INC,1046-4964,1552-8278,2118,1.9,Q3,0.71,28.89
2024,WOS,MANAGEMENT,ESCI,Facilities,FACILITIES,EMERALD GROUP PUBLISHING LTD,0263-2772,1758-7131,1677,1.9,Q3,0.44,14.81
2024,WOS,MANAGEMENT,SSCI,Science Technology and Society,SCI TECHNOL SOC,SAGE PUBLICATIONS INDIA PVT LTD,0971-7218,0973-0796,562,1.9,Q3,0.44,6.52
2024,WOS,MANAGEMENT,ESCI,Global Business Review,GLOB BUS REV,SAGE PUBLICATIONS LTD,0972-1509,0973-0664,3057,1.9,Q3,0.4,3.73
2024,WOS,MANAGEMENT,SSCI,Asia Pacific Business Review,ASIA PAC BUS REV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1360-2381,1743-792X,1314,1.9,Q3,0.38,6.38
2024,WOS,MANAGEMENT,ESCI,Management,MANAGEMENT-FRANCE,ASSOC INT MANAGEMENT STRATEGIQUE-AIMS,1286-4692,1286-4692,1211,1.9,Q3,0.22,94.44
2024,WOS,MANAGEMENT,SSCI,Innovation-Organization & Management,INNOV-ORGAN MANAG,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1447-9338,2204-0226,1203,1.8,Q3,0.66,37.5
2024,WOS,MANAGEMENT,SSCI,SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE,SYST RES BEHAV SCI,WILEY,1092-7026,1099-1743,1801,1.8,Q3,0.65,32.88
2024,WOS,MANAGEMENT,SSCI,INDUSTRIAL AND CORPORATE CHANGE,IND CORP CHANGE,OXFORD UNIV PRESS,0960-6491,1464-3650,4338,1.8,Q3,0.64,20.97
2024,WOS,MANAGEMENT,ESCI,Operations and Supply Chain Management-An International Journal,OPER SUPPLY CHAIN MA,OSCM FORUM,1979-3561,2579-9363,527,1.8,Q3,0.52,17.54
2024,WOS,MANAGEMENT,ESCI,Managing Sport and Leisure,MANAG SPORT LEIS,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2375-0472,2375-0480,924,1.8,Q3,0.39,27.69
2024,WOS,MANAGEMENT,ESCI,Qualitative Research in Organizations and Management,QUAL RES ORGAN MANAG,EMERALD GROUP PUBLISHING LTD,1746-5648,1746-5656,812,1.8,Q3,0.34,12.5
2024,WOS,MANAGEMENT,ESCI,Annals of Corporate Governance,ANN CORP GOV,NOW PUBLISHERS INC,2381-6732,2381-6732,49,1.8,Q3,0.33,100
2024,WOS,MANAGEMENT,SSCI,INFORMS Journal on Applied Analytics,INFORMS J APPL ANAL,INFORMS,2644-0865,2644-0873,277,1.8,Q3,0.31,0
