jcr_year,schema,category,edition,journal_name,jcr_abbrev,publisher,issn_print,issn_e,total_citations,jif,quartile,jci,oa_citable_pct
2024,WOS,SOCIOLOGY,SSCI,AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,AM J ECON SOCIOL,WILEY,0002-9246,1536-7150,1193,1,Q3,0.4,15.6
2024,WOS,SOCIOLOGY,ESCI,Multicultural Perspectives,MULTICULT PERSPECT,TAYLOR & FRANCIS INC,1521-0960,1532-7892,474,1,Q3,0.31,1.56
2024,WOS,SOCIOLOGY,ESCI,Papers-Revista de Sociologia,PAPERS,UNIV AUTONOMA BARCELONA,0210-2862,2013-9004,530,1,Q3,0.3,93.9
2024,WOS,SOCIOLOGY,SSCI,KOLNER ZEITSCHRIFT FUR SOZIOLOGIE UND SOZIALPSYCHOLOGIE,KOLNER Z SOZIOL SOZ,SPRINGER VIEWEG-SPRINGER FACHMEDIEN WIESBADEN GMBH,0023-2653,1861-891X,890,0.9,Q3,0.47,97.03
2024,WOS,SOCIOLOGY,ESCI,Latino Studies,LAT STUD,PALGRAVE MACMILLAN LTD,1476-3435,1476-3443,657,0.9,Q3,0.41,10.59
2024,WOS,SOCIOLOGY,ESCI,BMS-Bulletin of Sociological Methodology-Bulletin de Methodologie Sociologique,BMS-B SOCIOL METHOD,SAGE PUBLICATIONS INC,0759-1063,2070-2779,134,0.9,Q3,0.34,8.93
2024,WOS,SOCIOLOGY,ESCI,Ager-Revista de Estudios sobre Despoblacion y Desarrollo Rural,AGER,PRENSAS UNIV ZARAGOZA,1578-7168,2340-4655,199,0.9,Q3,0.3,0
2024,WOS,SOCIOLOGY,ESCI,Sociologica-International Journal for Sociological Debate,SOCIOLOGICA,"UNIV BOLOGNA, DEPT ARTS",,1971-8853,639,0.8,Q3,0.71,0
2024,WOS,SOCIOLOGY,ESCI,Secularism & Nonreligion,SECUL NONRELIGION,UBIQUITY PRESS LTD,2053-6712,2053-6712,94,0.8,Q3,0.63,100
2024,WOS,SOCIOLOGY,SSCI,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,J CONTEMP ETHNOGR,SAGE PUBLICATIONS INC,0891-2416,1552-5414,1571,0.8,Q3,0.49,42.05
2024,WOS,SOCIOLOGY,ESCI,Sociology of Development,SOCIOL DEV,"UNIV CALIFORNIA PRESS, JOURNALS DIV",,2374-538X,208,0.8,Q3,0.47,0
2024,WOS,SOCIOLOGY,SSCI,ZEITSCHRIFT FUR SOZIOLOGIE,Z SOZIOL,WALTER DE GRUYTER GMBH,0340-1804,2366-0325,1121,0.8,Q3,0.4,94.94
2024,WOS,SOCIOLOGY,ESCI,Revista Espanola de Sociologia,REV ESP SOCIOL,FED ESPANOLA SOCIOLOGIA,1578-2824,1578-2824,346,0.8,Q3,0.31,88.19
2024,WOS,SOCIOLOGY,SSCI,SOCIAL COMPASS,SOC COMPASS,SAGE PUBLICATIONS LTD,0037-7686,1461-7404,650,0.7,Q3,1.06,21.05
2024,WOS,SOCIOLOGY,SSCI,JOURNAL OF MATHEMATICAL SOCIOLOGY,J MATH SOCIOL,TAYLOR & FRANCIS INC,0022-250X,1545-5874,1321,0.7,Q3,0.4,25
2024,WOS,SOCIOLOGY,ESCI,Anduli,ANDULI,"UNIV SEVILLA, FAC COMUNICACION",1696-0270,2340-4973,76,0.7,Q3,0.39,85
2024,WOS,SOCIOLOGY,SSCI,SOCIOLOGICKY CASOPIS-CZECH SOCIOLOGICAL REVIEW,SOCIOL CAS,"INST SOCIOLOGY, ACAD SCIENCES CZECH REPUBLIC",,2336-128X,276,0.7,Q3,0.27,92.65
2024,WOS,SOCIOLOGY,SSCI,Revista Internacional de Sociologia,REV INT SOCIOL,CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS-CSIC,0034-9712,1988-429X,366,0.7,Q3,0.25,95
2024,WOS,SOCIOLOGY,SSCI,SOTSIOLOGICHESKIE ISSLEDOVANIYA,SOTSIOL ISSLED+,"Russian Acad Sciences, State Acad Univ Humanities (GAUGN)",0132-1625,0132-1625,1403,0.7,Q3,0.24,0
2024,WOS,SOCIOLOGY,ESCI,SOCIAL ALTERNATIVES,SOC ALTERN,SOCIAL ALTERNATIVES,0155-0306,1836-6600,206,0.7,Q3,0.22,0
2024,WOS,SOCIOLOGY,SSCI,JOURNAL OF HISTORICAL SOCIOLOGY,J HIST SOCIOL,WILEY,0952-1909,1467-6443,732,0.6,Q3,1.12,20
2024,WOS,SOCIOLOGY,ESCI,THEORIA,THEORIA-NY,BERGHAHN JOURNALS,0040-5817,1558-5816,313,0.6,Q3,0.76,96.36
2024,WOS,SOCIOLOGY,ESCI,Journal of Classical Sociology,J CLASS SOCIOL,SAGE PUBLICATIONS LTD,1468-795X,1741-2897,428,0.6,Q3,0.41,36.36
2024,WOS,SOCIOLOGY,ESCI,Genealogy,GENEALOGY-BASEL,MDPI,,2313-5778,518,0.6,Q3,0.4,100
2024,WOS,SOCIOLOGY,ESCI,South African Review of Sociology,S AFR REV SOCIOL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2152-8586,2072-1978,234,0.6,Q3,0.37,14.08
2024,WOS,SOCIOLOGY,SSCI,SOZIALE WELT-ZEITSCHRIFT FUR SOZIALWISSENSCHAFTLICHE FORSCHUNG UND PRAXIS,SOZ WELT,NOMOS VERLAGSGESELLSCHAFT MBH & CO KG,0038-6073,0038-6073,336,0.6,Q3,0.2,5.26
2024,WOS,SOCIOLOGY,SSCI,Convergencia-Revista de Ciencias Sociales,CONVERGENCIA,UNIV AUTONOMA ESTADO MEXICO,2448-5799,2448-5799,263,0.6,Q3,0.17,97.56
2024,WOS,SOCIOLOGY,ESCI,Methaodos-Revista de Ciencias Sociales,METHAODOS,"UNIV REY JUAN CARLOS, FAC CIENCIAS JURIDICAS & SOCIALES",2340-8413,2340-8413,84,0.6,Q3,0.14,98.73
2024,WOS,SOCIOLOGY,SSCI,JOURNAL OF THE HISTORY OF SEXUALITY,J HIST SEXUALITY,UNIV TEXAS PRESS,1043-4070,1535-3605,537,0.5,Q4,1.14,0
2024,WOS,SOCIOLOGY,ESCI,MCS-Masculinities and Social Change,MCS-MASC SOC CHANG,HIPATIA PRESS,2014-3605,2014-3605,144,0.5,Q4,0.33,13.89
2024,WOS,SOCIOLOGY,SSCI,Polish Sociological Review,POL SOCIOL REV,POLSKIE TOWARZYSTWO SOCJOLOGICZNE-POLISH SOCIOLOGICAL ASSOC,1231-1413,1231-1413,276,0.5,Q4,0.23,0
2024,WOS,SOCIOLOGY,ESCI,Journal of Economy Culture and Society,J ECON CULT SOC,"ISTANBUL UNIV, METHODOLOGY & SOCIOLOGY RESEARCH CENTER",2602-2656,2645-8772,102,0.5,Q4,0.15,66.67
2024,WOS,SOCIOLOGY,SSCI,CONTEMPORARY SOCIOLOGY-A JOURNAL OF REVIEWS,CONTEMP SOCIOL,SAGE PUBLICATIONS INC,0094-3061,1939-8638,1762,0.5,Q4,0.07,2.6
2024,WOS,SOCIOLOGY,SSCI,SOCIOLOGIA,SOCIOLOGIA-BRATISLAV,INST SOCIOLOGY SLOVAK ACAD SCIENCES,0049-1225,1336-8613,129,0.4,Q4,0.31,100
2024,WOS,SOCIOLOGY,ESCI,Thesis Eleven,THESIS ELEV,SAGE PUBLICATIONS LTD,0725-5136,1461-7455,705,0.4,Q4,0.31,10.46
2024,WOS,SOCIOLOGY,ESCI,COMPARATIVE SOCIOLOGY,COMP SOCIOL,BRILL,1569-1322,1569-1330,686,0.4,Q4,0.29,17.65
2024,WOS,SOCIOLOGY,ESCI,Cosmopolitan Civil Societies-An Interdisciplinary Journal,COSMOP CIV SOC,"UNIV TECHNOLOGY, SYDNEY-UTS EPRESS",1837-5391,1837-5391,143,0.4,Q4,0.25,86.67
2024,WOS,SOCIOLOGY,SSCI,SOCIOLOGISK FORSKNING,SOCIOL FORSKNIN,SOCIOLOGISK FORSKNING,0038-0342,0038-0342,131,0.4,Q4,0.22,90
2024,WOS,SOCIOLOGY,ESCI,Changing Societies & Personalities,CHANG SOC PERSONAL,URAL FEDERAL UNIV PUBLISHING CENTER,2587-6104,2587-8964,65,0.4,Q4,0.21,98.43
2024,WOS,SOCIOLOGY,ESCI,International Journal of Sociology of Education,INT J SOCIOL EDUC,HIPATIA PRESS,2014-3575,2014-3575,108,0.4,Q4,0.21,97.06
2024,WOS,SOCIOLOGY,ESCI,Teknokultura: Revista de Cultura Digital y Movimientos Sociales,TEKNOKULT REV CULT D,"UNIV COMPLUTENSE MADRID, SERVICIO PUBLICACIONES",1549-2230,1549-2230,113,0.4,Q4,0.21,100
2024,WOS,SOCIOLOGY,SSCI,ECONOMIC AND SOCIAL REVIEW,ECON SOC REV,ECONOMIC & SOCIAL STUDIES,0012-9984,0012-9984,308,0.4,Q4,0.18,0
2024,WOS,SOCIOLOGY,SSCI,Human Ecology Review,HUM ECOL REV,ANU PRESS,1074-4827,2204-0919,920,0.4,Q4,0.18,100
2024,WOS,SOCIOLOGY,SSCI,Tempo Social,TEMPO SOC,"UNIV SAO PAOLO, DEPT SOCIOLOGIA",0103-2070,,333,0.4,Q4,0.18,89
2024,WOS,SOCIOLOGY,ESCI,Sociologija,SOCIOLOGIJA,"UNIV BELGRADE, FAC PHILOSOPHY",0038-0318,0038-0318,122,0.4,Q4,0.13,98.68
2024,WOS,SOCIOLOGY,ESCI,Cambio-Rivista sulle Trasformazioni Sociali,CAMBIO,UNIV STUDI FIRENZE,2239-1118,2239-1118,76,0.4,Q4,0.09,94.37
2024,WOS,SOCIOLOGY,ESCI,Ecclesial Practices,ECCLES PRACT,BRILL,2214-4463,2214-4471,38,0.3,Q4,0.24,22.22
2024,WOS,SOCIOLOGY,ESCI,Journal of Economic Sociology-Ekonomicheskaya Sotsiologiya,J ECON SOCIOL,NATL RESEARCH UNIV HIGHER SCH ECONOMICS,1726-3247,1726-3247,229,0.3,Q4,0.2,66.02
2024,WOS,SOCIOLOGY,ESCI,Sociologia Nauki i Tehnologij-Sociology of Science & Technology,SOCIOL NAUK TEHNOL,"INST HISTORY SCIENCE & TECHNOLOGY, SAINT PETERSBURG BRANCH, RUSS ACAD SCI",2079-0910,2414-9225,57,0.3,Q4,0.18,0
2024,WOS,SOCIOLOGY,SSCI,DRUSTVENA ISTRAZIVANJA,DRUS ISTRAZ,INST OF SOCIAL SCIENCES IVO PILAR,1330-0288,1848-6096,243,0.3,Q4,0.17,98.88
2024,WOS,SOCIOLOGY,ESCI,Sociologiceskoe Obozrenie,SOCIOL OBOZR,NATL RESEARCH UNIV HIGHER SCH ECONOMICS,1728-192X,1728-1938,164,0.3,Q4,0.16,87.14
2024,WOS,SOCIOLOGY,SSCI,Telos,TELOS-US,TELOS PRESS LTD,0090-6514,1940-459X,138,0.3,Q4,0.16,2.41
2024,WOS,SOCIOLOGY,ESCI,RUDN Journal of Sociology-Vestnik Rossiiskogo Universiteta Druzhby Narodov Seriya Sotsiologiya,RUDN J SOCIOL,PEOPLES FRIENDSHIP UNIV RUSSIA,2313-2272,2408-8897,188,0.3,Q4,0.13,66.19
2024,WOS,SOCIOLOGY,ESCI,Sociologia y Tecnociencia,SOCIOL TEC,"UNIV VALLADOLID, DEPT SOCIOLOGIA & TRABAJO SOCIAL",1989-8487,1989-8487,71,0.3,Q4,0.12,81.36
2024,WOS,SOCIOLOGY,ESCI,Przeglad Socjologii Jakosciowej,PRZEGL SOC JAKOSC,LODZ UNIV PRESS,,1733-8069,66,0.3,Q4,0.1,100
2024,WOS,SOCIOLOGY,SSCI,SOCIOLOGIE DU TRAVAIL,SOCIOL TRAV,REVUES ORG,0038-0296,1777-5701,349,0.3,Q4,0.03,61.02
2024,WOS,SOCIOLOGY,ESCI,Cuestiones de Sociologia,CUEST SOCIOL,"UNIV NAC LA PLATA, FAC HUMANIDADES & CIENCIAS EDUC",1668-1584,2346-8904,53,0.3,Q4,0.02,100
2024,WOS,SOCIOLOGY,SSCI,Filosofija-Sociologija,FILOS-SOCIOL,LITHUANIAN ACAD SCIENCES,0235-7186,0235-7186,95,0.2,Q4,0.49,70.86
2024,WOS,SOCIOLOGY,ESCI,Japanese Journal of Sociology,JPN J SOCIOL,WILEY,2769-1365,2769-1357,3,0.2,Q4,0.32,25.93
2024,WOS,SOCIOLOGY,ESCI,Debates en Sociologia,DEBATES SOCIOL,PONTIFICIA UNIV CATOLICA PERU,0254-9220,2304-4284,53,0.2,Q4,0.12,100
2024,WOS,SOCIOLOGY,SSCI,REVUE FRANCAISE DE SOCIOLOGIE,REV FR SOCIOL,PRESSES SCIENCES PO,0035-2969,1958-5691,622,0.2,Q4,0.12,0
2024,WOS,SOCIOLOGY,ESCI,Corvinus Journal of Sociology and Social Policy,CORVINUS J SOCIOL PO,"CORVINUS UNIV BUDAPEST, DOCTORAL SCH SOCIOLOGY",2061-5558,2062-087X,78,0.2,Q4,0.11,98.11
2024,WOS,SOCIOLOGY,ESCI,Ruch Prawniczy Ekonomiczny i Socjologiczny,RUCH PRAW EKON SOCJ,ADAM MICKIEWICZ UNIV POZNAN,0035-9629,2543-9170,137,0.2,Q4,0.11,98.82
2024,WOS,SOCIOLOGY,SSCI,Deviance et Societe,DEVIANCE SOC,MEDECINE ET HYGIENE,0378-7931,0378-5807,151,0.2,Q4,0.08,4.55
2024,WOS,SOCIOLOGY,ESCI,Revista Internacional de Organizaciones,REV INT ORGAN-ESP,"UNIV ROVIRA I VIRGILI, PUBLICACIONS U R V",2013-570X,1886-4171,50,0.2,Q4,0.07,81.82
2024,WOS,SOCIOLOGY,ESCI,Revista Colombiana de Sociologia,REV COLOMB SOCIOL,"UNIV NACL COLOMBIA, DEPT SOCIOLOGIA",0120-159X,2256-5485,117,0.2,Q4,0.06,2.78
2024,WOS,SOCIOLOGY,ESCI,Osterreichische Zeitschrift fuer Soziologie,OSTERR Z SOZIOL,SPRINGER VIEWEG-SPRINGER FACHMEDIEN WIESBADEN GMBH,1011-0070,1862-2585,132,0.1,Q4,0.16,93.15
2024,WOS,SOCIOLOGY,SSCI,CONTRIBUTIONS TO INDIAN SOCIOLOGY,CONTRIB INDIAN SOC,SAGE PUBLICATIONS INDIA PVT LTD,0069-9659,0973-0648,391,0.1,Q4,0.15,3.45
2024,WOS,SOCIOLOGY,ESCI,Istanbul Universitesi Sosyoloji Dergisi-Istanbul University Journal of Sociology,ISTANB UNIV SOSYOLOJ,"ISTANBUL UNIV, FAC LETTERS, DEPT SOCIOLOGY",1304-2998,2667-6931,40,0.1,Q4,0.09,44.79
2024,WOS,SOCIOLOGY,ESCI,Recherches Sociographiques,RECH SOCIOGRAPHIQUES,"UNIV LAVAL, DEPT SOCIOLOGIE",0034-1282,0034-1282,101,0.1,Q4,0.05,0
2024,WOS,SOCIOLOGY,ESCI,Culturales,CULTURALES,"UNIV AUTONOMA BAJA CALIFORNIA, INST INVESTIGACIONES CULTURALES-MUSEO",1870-1191,2448-539X,45,0.1,Q4,0.04,100
2024,WOS,SOCIOLOGY,ESCI,Historicka Sociologie,HIST SOCIOL,CHARLES UNIV-PRAGUE,1804-0616,2336-3525,46,0.1,Q4,0.04,97.78
2024,WOS,SOCIOLOGY,ESCI,SocietaMutamentoPolitica-Rivista Italiana di Sociologia,SOCIETAMUTAMENTOPOLI,FIRENZE UNIV PRESS,2038-3150,2038-3150,60,0.1,Q4,0.04,98.11
2024,WOS,SOCIOLOGY,ESCI,Contemporanea-Revista de Sociologia da UFSCar,CONTEMP-REV SOCIOL U,"UNIV SAO CARLOS, DEPT SOCIOLOGY FEDERAL",2236-532X,2316-1329,58,0.1,Q4,0.03,95.37
2024,WOS,SOCIOLOGY,ESCI,Mundo Agrario,MUNDO AGRAR,"UNIV NACL LA PLATA, FAC HUMANIDADES & CIENCIAS EDUCACION",1515-5994,1515-5994,130,0.1,Q4,0.03,100
2024,WOS,SOCIOLOGY,ESCI,Virajes-Revista de Antropologia y Sociologia,VIRAJES,UNIV CALDAS,0123-4471,2462-9782,16,0.1,Q4,0.02,98.31
2024,WOS,SOCIOLOGY,SSCI,Sociology Lens,SOCIOLOGY LENS,WILEY,2832-5796,2832-580X,0,,,0.19,
