jcr_year,schema,category,edition,journal_name,jcr_abbrev,publisher,issn_print,issn_e,total_citations,jif,quartile,jci,oa_citable_pct
2024,WOS,ECONOMICS,SSCI,Economics of Innovation and New Technology,ECON INNOV NEW TECH,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1043-8599,1476-8364,2217,2.6,Q1,0.8,16.42
2024,WOS,ECONOMICS,ESCI,Asia-Pacific Financial Markets,ASIA-PAC FINANC MARK,SPRINGER,1387-2834,1573-6946,501,2.6,Q1,0.77,8
2024,WOS,ECONOMICS,SSCI,LABOUR ECONOMICS,LABOUR ECON,ELSEVIER,0927-5371,1879-1034,4750,2.6,Q1,0.75,43.32
2024,WOS,ECONOMICS,SSCI,Global Economic Review,GLOBAL ECON REV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1226-508X,1744-3873,458,2.6,Q1,0.7,0
2024,WOS,ECONOMICS,ESCI,Journal of Global Economic Analysis,J GLOB ECON ANAL,CENTER GLOBAL TRADE ANALYSIS,2377-2999,2377-2999,263,2.6,Q1,0.61,15.79
2024,WOS,ECONOMICS,ESCI,Econometrics and Statistics,ECONOMET STAT,ELSEVIER,2468-0389,2452-3062,567,2.5,Q1,0.97,18.8
2024,WOS,ECONOMICS,SSCI,Annals of Public and Cooperative Economics,ANN PUBLIC COOP ECON,WILEY,1370-4788,1467-8292,1118,2.5,Q1,0.8,35.34
2024,WOS,ECONOMICS,SSCI,Applied Economic Analysis,APPL ECON ANAL,EMERALD GROUP PUBLISHING LTD,,2632-7627,172,2.5,Q1,0.78,100
2024,WOS,ECONOMICS,ESCI,Cogent Economics & Finance,COGENT ECON FINANC,TAYLOR & FRANCIS LTD,2332-2039,2332-2039,3830,2.5,Q1,0.76,99.15
2024,WOS,ECONOMICS,SSCI,JOURNAL OF BUSINESS & ECONOMIC STATISTICS,J BUS ECON STAT,TAYLOR & FRANCIS INC,0735-0015,1537-2707,9056,2.5,Q1,0.76,16.47
2024,WOS,ECONOMICS,SSCI,Journal of Institutional Economics,J I ECON,CAMBRIDGE UNIV PRESS,1744-1374,1744-1382,1438,2.5,Q1,0.75,53.33
2024,WOS,ECONOMICS,ESCI,Journal of Industrial and Business Economics,J IND BUS ECON,SPRINGERNATURE,0391-2078,1972-4977,501,2.5,Q1,0.65,40.87
2024,WOS,ECONOMICS,ESCI,Review of Economics and Political Science,REV ECON POLIT SCI-R,EMERALD GROUP PUBLISHING LTD,2356-9980,2631-3561,271,2.4,Q2,1.12,97.92
2024,WOS,ECONOMICS,SSCI,European Journal of Political Economy,EUR J POLIT ECON,ELSEVIER SCIENCE INC,0176-2680,1873-5703,4380,2.4,Q2,0.98,35.47
2024,WOS,ECONOMICS,SSCI,Journal of Economic Inequality,J ECON INEQUAL,SPRINGERNATURE,1569-1721,1573-8701,1335,2.4,Q2,0.92,52.52
2024,WOS,ECONOMICS,SSCI,Climate Change Economics,CLIM CHANG ECON,WORLD SCIENTIFIC PUBL CO PTE LTD,2010-0078,2010-0086,606,2.4,Q2,0.89,11.36
2024,WOS,ECONOMICS,SSCI,Journal of Choice Modelling,J CHOICE MODEL,ELSEVIER SCI LTD,1755-5345,1755-5345,1297,2.4,Q2,0.81,44.04
2024,WOS,ECONOMICS,SSCI,WORLD ECONOMY,WORLD ECON,WILEY,0378-5920,1467-9701,4848,2.4,Q2,0.8,28.27
2024,WOS,ECONOMICS,SSCI,EUROPEAN ECONOMIC REVIEW,EUR ECON REV,ELSEVIER,0014-2921,1873-572X,10299,2.4,Q2,0.78,46.3
2024,WOS,ECONOMICS,SSCI,HEALTH ECONOMICS,HEALTH ECON,WILEY,1057-9230,1099-1050,7354,2.4,Q2,0.78,45.89
2024,WOS,ECONOMICS,SSCI,Journal of Empirical Finance,J EMPIR FINANC,ELSEVIER,0927-5398,1879-1727,3931,2.4,Q2,0.76,20.8
2024,WOS,ECONOMICS,SSCI,MATHEMATICAL FINANCE,MATH FINANC,WILEY,0960-1627,1467-9965,2414,2.4,Q2,0.74,35.05
2024,WOS,ECONOMICS,ESCI,International Journal of Economic Sciences,INT J ECON SCI,Scientific Oasis Publisher,,1804-9796,184,2.4,Q2,0.7,31.25
2024,WOS,ECONOMICS,SSCI,JOURNAL OF HOUSING ECONOMICS,J HOUS ECON,ACADEMIC PRESS INC ELSEVIER SCIENCE,1051-1377,1096-0791,1536,2.4,Q2,0.7,25.49
2024,WOS,ECONOMICS,SSCI,ENERGY JOURNAL,ENERG J,SAGE PUBLICATIONS INC,0195-6574,1944-9089,3266,2.4,Q2,0.66,10.73
2024,WOS,ECONOMICS,ESCI,JOURNAL OF ECONOMIC STUDIES,J ECON STUD,EMERALD GROUP PUBLISHING LTD,0144-3585,,2090,2.4,Q2,0.53,7.12
2024,WOS,ECONOMICS,SSCI,BULLETIN OF INDONESIAN ECONOMIC STUDIES,B INDONES ECON STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0007-4918,1472-7234,568,2.3,Q2,1.78,12.82
2024,WOS,ECONOMICS,SSCI,World Trade Review,WORLD TRADE REV,CAMBRIDGE UNIV PRESS,1474-7456,1475-3138,763,2.3,Q2,1.34,49.55
2024,WOS,ECONOMICS,ESCI,China Economic Journal,CHINA ECON J,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1753-8963,1753-8971,618,2.3,Q2,0.94,4.84
2024,WOS,ECONOMICS,ESCI,Eurasian Economic Review,EURASIAN ECON REV,SPRINGER HEIDELBERG,1309-422X,2147-429X,488,2.3,Q2,0.87,31.18
2024,WOS,ECONOMICS,SSCI,JOURNAL OF ECONOMIC PSYCHOLOGY,J ECON PSYCHOL,ELSEVIER,0167-4870,1872-7719,5733,2.3,Q2,0.87,40.7
2024,WOS,ECONOMICS,SSCI,JOURNAL OF ECONOMIC BEHAVIOR & ORGANIZATION,J ECON BEHAV ORGAN,ELSEVIER,0167-2681,1879-1751,13912,2.3,Q2,0.75,34.71
2024,WOS,ECONOMICS,ESCI,Contemporary Economics,CONTEMP ECON,UNIV ECONOMICS & HUMAN SCIENCES WARSAW,2084-0845,2300-8814,467,2.3,Q2,0.73,77.91
2024,WOS,ECONOMICS,ESCI,Journal of Health Economics and Outcomes Research,J HEALTH ECON OUTCOM,"COLUMBIA DATA ANALYTICS, LLC",2327-2236,2327-2236,346,2.3,Q2,0.69,96.12
2024,WOS,ECONOMICS,ESCI,OPEC Energy Review,OPEC ENERGY REV,WILEY,1753-0229,1753-0237,371,2.3,Q2,0.69,8.57
2024,WOS,ECONOMICS,SSCI,JOURNAL OF ECONOMIC DYNAMICS & CONTROL,J ECON DYN CONTROL,ELSEVIER,0165-1889,1879-1743,5658,2.3,Q2,0.66,25.8
2024,WOS,ECONOMICS,ESCI,World Development Perspectives,WORLD DEV PERSPECT,ELSEVIER,2452-2929,2452-2929,859,2.3,Q2,0.66,28.8
2024,WOS,ECONOMICS,SSCI,PAPERS IN REGIONAL SCIENCE,PAP REG SCI,ELSEVIER SCI LTD,1056-8190,1435-5957,2881,2.3,Q2,0.64,70.77
2024,WOS,ECONOMICS,SSCI,JOURNAL OF RISK AND UNCERTAINTY,J RISK UNCERTAINTY,SPRINGER,0895-5646,1573-0476,2882,2.3,Q2,0.55,56.58
2024,WOS,ECONOMICS,SSCI,ECONOMIST-NETHERLANDS,ECONOMIST-NETHERLAND,SPRINGER,0013-063X,1572-9982,576,2.3,Q2,0.36,61.7
2024,WOS,ECONOMICS,SSCI,Review of Economics of the Household,REV ECON HOUSEHOLD,SPRINGER,1569-5239,1573-7152,1649,2.2,Q2,1.09,39.22
2024,WOS,ECONOMICS,SSCI,PUBLIC CHOICE,PUBLIC CHOICE,SPRINGER,0048-5829,1573-7101,4988,2.2,Q2,0.94,30.71
2024,WOS,ECONOMICS,SSCI,Quantitative Economics,QUANT ECON,WILEY,1759-7323,1759-7331,1093,2.2,Q2,0.83,100
2024,WOS,ECONOMICS,SSCI,IMF Economic Review,IMF ECON REV,PALGRAVE MACMILLAN LTD,2041-4161,2041-417X,1301,2.2,Q2,0.8,1.75
2024,WOS,ECONOMICS,SSCI,INSURANCE MATHEMATICS & ECONOMICS,INSUR MATH ECON,ELSEVIER,0167-6687,1873-5959,4713,2.2,Q2,0.8,25.51
2024,WOS,ECONOMICS,SSCI,Spatial Economic Analysis,SPAT ECON ANAL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1742-1772,1742-1780,953,2.2,Q2,0.72,17.98
2024,WOS,ECONOMICS,SSCI,Journal of International Trade & Economic Development,J INT TRADE ECON DEV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0963-8199,1469-9559,1526,2.2,Q2,0.67,2.54
2024,WOS,ECONOMICS,SSCI,Review of Development Economics,REV DEV ECON,WILEY,1363-6669,1467-9361,2380,2.2,Q2,0.66,25.24
2024,WOS,ECONOMICS,SSCI,Computational Economics,COMPUT ECON,SPRINGER,0927-7099,1572-9974,2293,2.2,Q2,0.64,20.34
2024,WOS,ECONOMICS,SSCI,Portuguese Economic Journal,PORT ECON J,SPRINGER HEIDELBERG,1617-982X,1617-9838,339,2.2,Q2,0.63,22.64
2024,WOS,ECONOMICS,ESCI,Data Science in Finance and Economics,DATA SCI FINANC ECON,AMER INST MATHEMATICAL SCIENCES-AIMS,,2769-2140,148,2.2,Q2,0.61,100
2024,WOS,ECONOMICS,SSCI,Journal of Financial Econometrics,J FINANC ECONOMET,OXFORD UNIV PRESS,1479-8409,1479-8417,1922,2.2,Q2,0.6,27.64
2024,WOS,ECONOMICS,ESCI,Aestimum,AESTIMUM,FIRENZE UNIV PRESS,1592-6117,1724-2118,152,2.2,Q2,0.47,100
2024,WOS,ECONOMICS,SSCI,CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE,CAN J AGR ECON,WILEY,0008-3976,1744-7976,1110,2.1,Q2,0.91,34.85
2024,WOS,ECONOMICS,SSCI,AUSTRALIAN JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,AUST J AGR RESOUR EC,WILEY,,1467-8489,1592,2.1,Q2,0.81,46.55
2024,WOS,ECONOMICS,SSCI,REVIEW OF ECONOMIC DYNAMICS,REV ECON DYNAM,ACADEMIC PRESS INC ELSEVIER SCIENCE,1094-2025,1096-6099,2668,2.1,Q2,0.73,12.57
2024,WOS,ECONOMICS,ESCI,Economies,ECONOMIES,MDPI,,2227-7099,2881,2.1,Q2,0.72,100
2024,WOS,ECONOMICS,SSCI,American Economic Journal-Microeconomics,AM ECON J-MICROECON,AMER ECONOMIC ASSOC,1945-7669,1945-7685,1767,2.1,Q2,0.68,1.04
2024,WOS,ECONOMICS,SSCI,CAMBRIDGE JOURNAL OF ECONOMICS,CAMB J ECON,OXFORD UNIV PRESS,0309-166X,1464-3545,3713,2.1,Q2,0.66,23.53
2024,WOS,ECONOMICS,ESCI,Pharmacoeconomics-Open,PHARMACOECON-OPEN,SPRINGER INT PUBL AG,2509-4262,2509-4254,871,2.1,Q2,0.64,100
2024,WOS,ECONOMICS,SSCI,APPLIED ECONOMICS,APPL ECON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0003-6846,1466-4283,13675,2.1,Q2,0.63,7.09
2024,WOS,ECONOMICS,ESCI,Environmental Economics and Policy Studies,ENVIRON ECON POLICY,SPRINGER,1432-847X,1867-383X,825,2.1,Q2,0.62,28.89
2024,WOS,ECONOMICS,SSCI,ANNALS OF REGIONAL SCIENCE,ANN REGIONAL SCI,SPRINGER,0570-1864,1432-0592,2558,2.1,Q2,0.6,41.36
2024,WOS,ECONOMICS,SSCI,FEMINIST ECONOMICS,FEM ECON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1354-5701,1466-4372,2407,2,Q2,1.32,18.18
2024,WOS,ECONOMICS,SSCI,American Journal of Health Economics,AM J HEALTH ECON,UNIV CHICAGO PRESS,2332-3493,2332-3507,451,2,Q2,1.08,4.55
2024,WOS,ECONOMICS,SSCI,Journal of Cultural Economics,J CULT ECON,SPRINGER,0885-2545,1573-6997,1072,2,Q2,0.96,48.48
2024,WOS,ECONOMICS,SSCI,Education Finance and Policy,EDUC FINANC POLICY,MIT PRESS,1557-3060,1557-3079,818,2,Q2,0.91,2.22
2024,WOS,ECONOMICS,SSCI,Inzinerine Ekonomika-Engineering Economics,INZ EKON,KAUNAS UNIV TECHNOL,1392-2785,2029-5839,938,2,Q2,0.82,99.17
2024,WOS,ECONOMICS,SSCI,ZFW-Advances in Economic Geography,ZFW-ADV ECON GEOGR,WALTER DE GRUYTER GMBH,2748-1956,2748-1964,88,2,Q2,0.8,90.7
2024,WOS,ECONOMICS,SSCI,Journal of the Economics of Ageing,J ECON AGEING,ELSEVIER,2212-828X,2212-8298,707,2,Q2,0.74,36.73
2024,WOS,ECONOMICS,SSCI,Agribusiness,AGRIBUSINESS,WILEY,0742-4477,1520-6297,1531,2,Q2,0.66,32.2
2024,WOS,ECONOMICS,SSCI,Economia Politica,ECON POLIT-ITALY,SPRINGER INT PUBL AG,1120-2890,1973-820X,545,2,Q2,0.62,58
2024,WOS,ECONOMICS,SSCI,REAL ESTATE ECONOMICS,REAL ESTATE ECON,WILEY,1080-8620,1540-6229,1479,2,Q2,0.59,32.84
2024,WOS,ECONOMICS,SSCI,Journal of Applied Economics,J APPL ECON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1514-0326,1667-6726,851,2,Q2,0.55,100
2024,WOS,ECONOMICS,SSCI,Amfiteatru Economic,AMFITEATRU ECON,EDITURA ASE,1582-9146,2247-9104,966,2,Q2,0.54,91.4
2024,WOS,ECONOMICS,ESCI,Journal of the British Blockchain Association,J BRIT BLOCKCHAIN AS,BRITISH BLOCKCHAIN ASSOC,,2516-3957,155,2,Q2,0.45,84.62
2024,WOS,ECONOMICS,SSCI,Journal of Cultural Economy,J CULT ECON-UK,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1753-0350,1753-0369,1979,1.9,Q2,0.96,33.14
2024,WOS,ECONOMICS,ESCI,World,WORLD-BASEL,MDPI,,2673-4060,356,1.9,Q2,0.93,100
2024,WOS,ECONOMICS,ESCI,Journal of Economics Finance and Administrative Science,J ECON FINANC ADM SC,EMERALD GROUP PUBLISHING LTD,2077-1886,2218-0648,560,1.9,Q2,0.67,100
2024,WOS,ECONOMICS,SSCI,Empirical Economics,EMPIR ECON,PHYSICA-VERLAG GMBH & CO,0377-7332,1435-8921,5377,1.9,Q2,0.66,35.87
2024,WOS,ECONOMICS,ESCI,African Journal of Economic and Management Studies,AFR J ECON MANAG STU,EMERALD GROUP PUBLISHING LTD,2040-0705,2040-0713,686,1.9,Q2,0.56,8.05
2024,WOS,ECONOMICS,SSCI,CONTEMPORARY ECONOMIC POLICY,CONTEMP ECON POLICY,WILEY,1074-3529,1465-7287,1192,1.9,Q2,0.56,22.64
2024,WOS,ECONOMICS,SSCI,Water Resources and Economics,WATER RESOUR ECON,ELSEVIER,2212-4284,2212-4284,463,1.9,Q2,0.54,31.67
2024,WOS,ECONOMICS,ESCI,Journal of Financial Counseling and Planning,J FINANC COUNS PLAN,SPRINGER PUBLISHING CO,1052-3073,1947-7910,784,1.9,Q2,0.52,0
2024,WOS,ECONOMICS,SSCI,JOURNAL OF MEDIA ECONOMICS,J MEDIA ECON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0899-7764,1532-7736,242,1.9,Q2,0.41,4.35
2024,WOS,ECONOMICS,SSCI,ECONOMIC DEVELOPMENT AND CULTURAL CHANGE,ECON DEV CULT CHANGE,UNIV CHICAGO PRESS,0013-0079,1539-2988,2872,1.8,Q2,1.28,4.51
2024,WOS,ECONOMICS,SSCI,Agricultural Economics-Zemedelska Ekonomika,AGR ECON-CZECH,CZECH ACADEMY AGRICULTURAL SCIENCES,0139-570X,1805-9295,1058,1.8,Q2,1.05,100
2024,WOS,ECONOMICS,SSCI,ECONOMICS OF EDUCATION REVIEW,ECON EDUC REV,PERGAMON-ELSEVIER SCIENCE LTD,0272-7757,1873-7382,5080,1.8,Q2,0.8,35.38
2024,WOS,ECONOMICS,ESCI,Journal of Agribusiness in Developing and Emerging Economies,J AGRIBUS DEV EMERG,EMERALD GROUP PUBLISHING LTD,2044-0839,2044-0847,928,1.8,Q2,0.79,6.95
2024,WOS,ECONOMICS,SSCI,Astin Bulletin-The Journal of the International Actuarial Association,ASTIN BULL,CAMBRIDGE UNIV PRESS,0515-0361,1783-1350,1071,1.8,Q2,0.75,48.24
2024,WOS,ECONOMICS,SSCI,OXFORD REVIEW OF ECONOMIC POLICY,OXFORD REV ECON POL,OXFORD UNIV PRESS,0266-903X,1460-2121,3157,1.8,Q2,0.73,35.26
2024,WOS,ECONOMICS,SSCI,POST-COMMUNIST ECONOMIES,POST-COMMUNIST ECON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1463-1377,1465-3958,818,1.8,Q2,0.7,14
2024,WOS,ECONOMICS,SSCI,TIJDSCHRIFT VOOR ECONOMISCHE EN SOCIALE GEOGRAFIE,TIJDSCHR ECON SOC GE,WILEY,0040-747X,1467-9663,1789,1.8,Q2,0.69,62.83
2024,WOS,ECONOMICS,SSCI,Journal of Benefit-Cost Analysis,J BENEFIT-COST ANAL,CAMBRIDGE UNIV PRESS,2194-5888,2152-2812,522,1.8,Q2,0.68,61.9
2024,WOS,ECONOMICS,SSCI,WORLD BANK ECONOMIC REVIEW,WORLD BANK ECON REV,OXFORD UNIV PRESS,0258-6770,1564-698X,3177,1.8,Q2,0.68,24.81
2024,WOS,ECONOMICS,SSCI,Economics & Human Biology,ECON HUM BIOL,ELSEVIER,1570-677X,1873-6130,2224,1.8,Q2,0.67,40.29
2024,WOS,ECONOMICS,SSCI,INDUSTRIAL AND CORPORATE CHANGE,IND CORP CHANGE,OXFORD UNIV PRESS,0960-6491,1464-3650,4338,1.8,Q2,0.64,20.97
2024,WOS,ECONOMICS,SSCI,ECONOMICS LETTERS,ECON LETT,ELSEVIER SCIENCE SA,0165-1765,1873-7374,14401,1.8,Q2,0.63,23.95
2024,WOS,ECONOMICS,SSCI,Empirica,EMPIRICA,SPRINGER,0340-8744,1573-6911,629,1.8,Q2,0.59,51.43
2024,WOS,ECONOMICS,SSCI,REVIEW OF INCOME AND WEALTH,REV INCOME WEALTH,WILEY,0034-6586,1475-4991,2213,1.8,Q2,0.59,51.15
2024,WOS,ECONOMICS,ESCI,Economics & Sociology,ECON SOCIOL,CENTER SOCIOLOGICAL RESEARCH,2071-789X,2306-3459,946,1.8,Q2,0.56,98.53
2024,WOS,ECONOMICS,SSCI,JOURNAL OF DEVELOPMENT STUDIES,J DEV STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0022-0388,1743-9140,5852,1.8,Q2,0.55,31.17
2024,WOS,ECONOMICS,SSCI,JOURNAL OF PRODUCTIVITY ANALYSIS,J PROD ANAL,SPRINGER,0895-562X,1573-0441,2692,1.8,Q2,0.55,40.17
2024,WOS,ECONOMICS,ESCI,National Accounting Review,NATL ACCOUNT REV,AMER INST MATHEMATICAL SCIENCES-AIMS,,2689-3010,144,1.8,Q2,0.55,100
2024,WOS,ECONOMICS,SSCI,JOURNAL OF REAL ESTATE FINANCE AND ECONOMICS,J REAL ESTATE FINANC,SPRINGER,0895-5638,1573-045X,2108,1.8,Q2,0.54,29.75
2024,WOS,ECONOMICS,SSCI,Journal of Economic Methodology,J ECON METHODOL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1350-178X,1469-9427,614,1.8,Q2,0.51,40.38
2024,WOS,ECONOMICS,ESCI,Journal of Financial Economic Policy,J FINAN ECON POLICY,EMERALD GROUP PUBLISHING LTD,1757-6385,1757-6393,673,1.8,Q2,0.5,4.42
2024,WOS,ECONOMICS,ESCI,Transnational Corporations Review,TRANSNATL CORP REV,ELSEVIER SCIENCE INC,1918-6444,1925-2099,531,1.8,Q2,0.48,56.32
2024,WOS,ECONOMICS,SSCI,JOURNAL OF EVOLUTIONARY ECONOMICS,J EVOL ECON,SPRINGER,0936-9937,1432-1386,1868,1.8,Q2,0.47,51.38
2024,WOS,ECONOMICS,ESCI,CHINESE ECONOMY,CHIN ECON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1097-1475,1558-0954,508,1.8,Q2,0.45,6.02
2024,WOS,ECONOMICS,ESCI,ECONOMIC AFFAIRS,ECON AFFA,WILEY,0265-0665,1468-0270,490,1.8,Q2,0.21,39.24
2024,WOS,ECONOMICS,SSCI,EXPLORATIONS IN ECONOMIC HISTORY,EXPLOR ECON HIST,ACADEMIC PRESS INC ELSEVIER SCIENCE,0014-4983,1090-2457,1488,1.7,Q2,1.56,40.71
2024,WOS,ECONOMICS,SSCI,JOURNAL OF RISK AND INSURANCE,J RISK INSUR,WILEY,0022-4367,1539-6975,2058,1.7,Q2,0.63,32.61
2024,WOS,ECONOMICS,SSCI,Economics of Transportation,ECON TRANSP,ELSEVIER,2212-0122,2212-0130,484,1.7,Q2,0.62,30
2024,WOS,ECONOMICS,ESCI,Innovation and Development,INNOV DEV,TAYLOR & FRANCIS LTD,2157-930X,2157-9318,484,1.7,Q2,0.62,17.39
2024,WOS,ECONOMICS,SSCI,EXPERIMENTAL ECONOMICS,EXP ECON,CAMBRIDGE UNIV PRESS,1386-4157,1573-6938,2531,1.7,Q2,0.57,58.42
2024,WOS,ECONOMICS,ESCI,INTERNATIONAL JOURNAL OF SOCIAL ECONOMICS,INT J SOC ECON,EMERALD GROUP PUBLISHING LTD,0306-8293,1758-6712,2402,1.7,Q2,0.57,2.18
2024,WOS,ECONOMICS,SSCI,Marine Resource Economics,MAR RESOUR ECON,UNIV CHICAGO PRESS,0738-1360,2334-5985,821,1.7,Q2,0.57,3.45
2024,WOS,ECONOMICS,ESCI,Bio-based and Applied Economics,BIO-BASED APPL ECON,FIRENZE UNIV PRESS,2280-6180,2280-6172,348,1.7,Q2,0.55,98.36
2024,WOS,ECONOMICS,ESCI,Journal of Economic and Administrative Sciences,J ECONOM ADM SCI,EMERALD GROUP PUBLISHING LTD,1026-4116,2054-6246,936,1.7,Q2,0.54,0.41
2024,WOS,ECONOMICS,SSCI,International Journal of Health Economics and Management,INT J HEALTH ECON MA,SPRINGER,2199-9023,2199-9031,333,1.7,Q2,0.49,36.23
2024,WOS,ECONOMICS,SSCI,AUSTRALIAN ECONOMIC PAPERS,AUST ECON PAP,WILEY,0004-900X,1467-8454,594,1.7,Q2,0.48,32.48
2024,WOS,ECONOMICS,ESCI,Asia-Pacific Journal of Regional Science,ASIA-PAC J REG SCI,SPRINGERNATURE,2509-7946,2509-7954,391,1.7,Q2,0.47,9.63
2024,WOS,ECONOMICS,ESCI,Journal of Entrepreneurship and Public Policy,J ENTREP PUBLIC POLI,EMERALD GROUP PUBLISHING LTD,2045-2101,2045-211X,422,1.7,Q2,0.46,1.37
2024,WOS,ECONOMICS,SSCI,Asian Journal of Technology Innovation,ASIAN J TECHNOL INNO,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1976-1597,2158-6721,723,1.7,Q2,0.42,4.08
2024,WOS,ECONOMICS,SSCI,Journal of Economics,J ECON,SPRINGER WIEN,0931-8658,1617-7134,1206,1.7,Q2,0.27,28.13
2024,WOS,ECONOMICS,ESCI,Economic Issues,ECON ISS,ECONOMIC ISSUES EDUCATION FUND,1363-7029,1363-7029,146,1.7,Q2,0.1,0
2024,WOS,ECONOMICS,SSCI,ECONOMIC HISTORY REVIEW,ECON HIST REV,WILEY,0013-0117,1468-0289,2808,1.6,Q2,2.56,62.05
2024,WOS,ECONOMICS,SSCI,Economic Systems Research,ECON SYST RES,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0953-5314,1469-5758,1398,1.6,Q2,0.64,17.74
2024,WOS,ECONOMICS,SSCI,SCANDINAVIAN JOURNAL OF ECONOMICS,SCAND J ECON,WILEY,0347-0520,1467-9442,2118,1.6,Q2,0.55,52.78
2024,WOS,ECONOMICS,ESCI,Journal of Chinese Economic and Foreign Trade Studies,J CHIN ECON FOREIGN,EMERALD GROUP PUBLISHING LTD,1754-4408,1754-4416,217,1.6,Q2,0.51,0
2024,WOS,ECONOMICS,SSCI,ECONOMICA,ECONOMICA,WILEY,0013-0427,1468-0335,2867,1.6,Q2,0.49,51.05
2024,WOS,ECONOMICS,ESCI,Local Economy,LOCAL ECON,SAGE PUBLICATIONS LTD,0269-0942,1470-9325,957,1.6,Q2,0.49,54.37
2024,WOS,ECONOMICS,SSCI,DEFENCE AND PEACE ECONOMICS,DEFENCE PEACE ECON,TAYLOR & FRANCIS LTD,1024-2694,1476-8267,1468,1.6,Q2,0.45,10.27
2024,WOS,ECONOMICS,ESCI,International Review of Applied Economics,INT REV APPL ECON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0269-2171,1465-3486,1030,1.6,Q2,0.44,20
2024,WOS,ECONOMICS,SSCI,LAND ECONOMICS,LAND ECON,UNIV WISCONSIN PRESS,0023-7639,1543-8325,2728,1.6,Q2,0.42,14.02
2024,WOS,ECONOMICS,SSCI,ECONOMIC DEVELOPMENT QUARTERLY,ECON DEV Q,SAGE PUBLICATIONS INC,0891-2424,1552-3543,888,1.6,Q2,0.41,3.92
2024,WOS,ECONOMICS,ESCI,Economics and Business Review,ECON BUS REV-POL,SCIENDO,2392-1641,2450-0097,220,1.6,Q2,0.41,97.7
2024,WOS,ECONOMICS,SSCI,JOURNAL OF MONEY CREDIT AND BANKING,J MONEY CREDIT BANK,WILEY,0022-2879,1538-4616,5856,1.6,Q2,0.41,25.18
2024,WOS,ECONOMICS,SSCI,Transformations in Business & Economics,TRANSFORM BUS ECON,VILNIUS UNIV PRESS,1648-4460,,771,1.6,Q2,0.38,0
2024,WOS,ECONOMICS,SSCI,Asia-Pacific Journal of Accounting & Economics,ASIA-PAC J ACCOUNT E,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1608-1625,2164-2257,901,1.6,Q2,0.37,3.66
2024,WOS,ECONOMICS,ESCI,Basic Income Studies,BASIC INCOME STUD,WALTER DE GRUYTER GMBH,2194-6094,1932-0183,180,1.6,Q2,0.37,19.35
2024,WOS,ECONOMICS,ESCI,Business Management and Economics Engineering,BUS MANAG ECON ENG,VILNIUS GEDIMINAS TECH UNIV,2669-2481,2669-249X,108,1.6,Q2,0.36,100
2024,WOS,ECONOMICS,ESCI,Retos-Revista de Ciencias de la Administracion y Economia,RETOS-REV CIENC ADM,UNIV POLITECNICA SALESIANA ECUADOR-SALESIAN POLYTECNIC UNIV,1390-6291,1390-8618,155,1.6,Q2,0.34,100
2024,WOS,ECONOMICS,SSCI,JOURNAL OF LAW & ECONOMICS,J LAW ECON,UNIV CHICAGO PRESS,0022-2186,1537-5285,4829,1.5,Q2,1.28,1.96
2024,WOS,ECONOMICS,SSCI,ENVIRONMENT AND DEVELOPMENT ECONOMICS,ENVIRON DEV ECON,CAMBRIDGE UNIV PRESS,1355-770X,1469-4395,1965,1.5,Q2,0.55,38.36
2024,WOS,ECONOMICS,ESCI,JOURNAL OF ECONOMICS AND FINANCE,J ECON FINANC-US,SPRINGERNATURE,1055-0925,1938-9744,775,1.5,Q2,0.51,18.88
2024,WOS,ECONOMICS,ESCI,Review of Regional Research-Jahrbuch fur Regionalwissenschaft,REV REG RES,SPRINGER HEIDELBERG,0173-7600,1613-9836,220,1.5,Q2,0.5,68.89
2024,WOS,ECONOMICS,SSCI,Journal of Wine Economics,J WINE ECON,CAMBRIDGE UNIV PRESS,1931-4361,1931-437X,596,1.5,Q2,0.49,87.72
